2024-04-24T05:10:49.055712Z 1/256030611:52429 2024-04-24T04:17:49Z        995          7       1266         32         67         43          0          0          0          0          0          0          0          0          0        134          2         15        142          6         20         17         131
2024-04-24T05:10:49.055712Z 1/256030611:52429 2024-04-24T04:18:49Z        680          8       1050         39         45         40          0          0          0          0          0          0          0          0          0        144          2         15        153         11         15         21         131
2024-04-24T05:10:49.055712Z 1/256030611:52429 2024-04-24T04:19:49Z        845          8       1007         39         62         26          0          0          1          1          1          0         56         29        138        157          1         18        148          5         22         13         131
2024-04-24T05:10:49.055712Z 1/256030611:52429 2024-04-24T04:20:49Z       1177         39       1238        151         53         28          0          0          1          2          0          0        201        108          0        169          6         19        151         14         19         15         131
2024-04-24T05:10:49.055712Z 1/256030611:52429 2024-04-24T04:21:49Z        979         14       1118         20         40         39          0          0          0          0          0          0          0          0          0        137          4         20        171          5         22         21         131
2024-04-24T05:10:49.055712Z 1/256030611:52429 2024-04-24T04:22:49Z       1268         42        921         35         53         59          0          0          0          1          0          0          0         23          0        169          5         17        141          7         13         20         131
2024-04-24T05:10:49.055712Z 1/256030611:52429 2024-04-24T04:23:49Z        740        114        914         94         43        103          0          1          0          0          0         26          0          0          0        135          6         19        153         11         19         22         131
2024-04-24T05:10:49.055712Z 1/256030611:52429 2024-04-24T04:24:49Z        643         30        942         46         72         47          0          2          0          1          1         73          0         29         31        144          5         18        150          8         17         18         131
2024-04-24T05:10:49.055712Z 1/256030611:52429 2024-04-24T04:25:49Z        701         10        836         53         64         34          1          0          0          1          0          0          0         40          0        128          3         27        148          8         29         23         131
2024-04-24T05:10:49.055712Z 1/256030611:52429 2024-04-24T04:26:49Z        983         96        978         43         57         52          0          0          0          0          0          0          0          0          0        134          4         28        141         10         21         18         131
2024-04-24T05:10:49.055712Z 1/256030611:52429 2024-04-24T04:27:49Z        928          7        873         37         38         38          2          0          0          0          0          0          0          0          0        146          3         11        160          9         15         20         131
2024-04-24T05:10:49.055712Z 1/256030611:52429 2024-04-24T04:28:49Z       1036         19        706         73         33         34          0          2          0          1          0         52          0         42          0        139          4         24        138         11         18         18         131
2024-04-24T05:10:49.055712Z 1/256030611:52429 2024-04-24T04:29:49Z        975         13        946          8         35         21          0          1          1          1          1         67        102         77         46        143          3         16        141          3         15         14         131
2024-04-24T05:10:49.055712Z 1/256030611:52429 2024-04-24T04:30:49Z       1143          7       1183         21         66         61          0          0          0          0          0          0          0          0          0        144          2         19        152          6         21         18         131
2024-04-24T05:10:49.055712Z 1/256030611:52429 2024-04-24T04:31:49Z        833         21        991        185         66         75          0          0          1          0          0          0         45          0          0        141          3         28        137         10         17         15         131
2024-04-24T05:10:49.055712Z 1/256030611:52429 2024-04-24T04:32:49Z        777        163       1234         32         28         38          3          1          0          0          0         42          0          0          0        158          8         25        146          8         19         16         131
2024-04-24T05:10:49.055712Z 1/256030611:52429 2024-04-24T04:33:49Z        666         22       1075         49         37         52          0          2          0          0          0         82          0          0          0        141          2         14        150          8         18         22         131
2024-04-24T05:10:49.055712Z 1/256030611:52429 2024-04-24T04:34:49Z        854          7       1003         32         53         40          0          0          0          1          0          0          0         53          0        161          2         21        161          6         23         18         131
2024-04-24T05:10:49.055712Z 1/256030611:52429 2024-04-24T04:35:49Z       1115        338        867         64         49         36          7          1          0          0          0         32          0          0          0        153          9         18        143          9         23         16         131
2024-04-24T05:10:49.055712Z 1/256030611:52429 2024-04-24T04:36:49Z        819        138       1008        122         26         32          0          0          1          0          0          0        184          0          0        150          5         21        124         14         16         15         131
2024-04-24T05:10:49.055712Z 1/256030611:52429 2024-04-24T04:37:49Z        955        313       1001        104         47         75          1          0          1          0          0          0        247          0          0        176          3         17        158          6         19         22         131
2024-04-24T05:10:49.055712Z 1/256030611:52429 2024-04-24T04:38:49Z        882          0        879         17         52         25          0          0          0          0          0          0          0          0          0        170          0         22        138          4         17         19         131
2024-04-24T05:10:49.055712Z 1/256030611:52429 2024-04-24T04:39:49Z        667         20        693          9         80         57          0          0          0          0          0          0          0          0          0        145          3         19        171          5         27         12         131
2024-04-24T05:10:49.055712Z 1/256030611:52429 2024-04-24T04:40:49Z        998          8        747         45         46         40          0          1          0          2          1         31          0        131        248        147          3         16        135         11         20         16         131
2024-04-24T05:10:49.055712Z 1/256030611:52429 2024-04-24T04:41:49Z        924         58        773         38         68         48          0          0          0          0          0          0          0          0          0        139          7         15        137          9         28         18         131
2024-04-24T05:10:49.055712Z 1/256030611:52429 2024-04-24T04:42:49Z        963         27       1022        263         31         57          0          0          1          1          1          0         31         33         50        133          4         17        167         10         16         16         131
2024-04-24T05:10:49.055712Z 1/256030611:52429 2024-04-24T04:43:49Z        780         27        937         69         45         39          0          0          0          0          0          0          0          0          0        145          4         20        155         11         24         20         131
2024-04-24T05:10:49.055712Z 1/256030611:52429 2024-04-24T04:44:49Z        903         48        980         27         73         35          1          1          0          0          0         24          0          0          0        164          5         23        144          6         19         22         131
2024-04-24T05:10:49.055712Z 1/256030611:52429 2024-04-24T04:45:49Z       1193         20        786        172         63         36          0          1          0          1          0         40          0         34          0        169          3         16        164         12         20         14         131
2024-04-24T05:10:49.055712Z 1/256030611:52429 2024-04-24T04:46:49Z        812         29        611         26         32         38          0          0          0          0          1          0          0          0         30        129          5         13        134         10         23          8         131
2024-04-24T05:10:49.055712Z 1/256030611:52429 2024-04-24T04:47:49Z        621          6       1163        111         65         32          0          1          0          0          0         64          0          0          0        130          1         28        148         16         23         16         131
2024-04-24T05:10:49.055712Z 1/256030611:52429 2024-04-24T04:48:49Z        885         28        653         58         61         69          0          0          1          1          0          0         33         39          0        141          3         22        142          4         18         18         131
2024-04-24T05:10:49.055712Z 1/256030611:52429 2024-04-24T04:49:49Z       1173        134        703         78         32         39          0          0          0          1          0          0          0         71          0        156          6         18        136         15         17         17         131
2024-04-24T05:10:49.055712Z 1/256030611:52429 2024-04-24T04:50:49Z        730        173        628         50         49         54          0          0          0          0          0          0          0          0          0        136          7         22        131         10         17         16         131
2024-04-24T05:10:49.055712Z 1/256030611:52429 2024-04-24T04:51:49Z       1063         56        756        238         61         26          0          0          0          0          0          0          0          0          0        151          6         24        129         10         18         14         131
2024-04-24T05:10:49.055712Z 1/256030611:52429 2024-04-24T04:52:49Z       1512         43       1097         44         34         93          4          1          0          1          0         48          0         32          0        147          3         20        149         10         13         29         131
2024-04-24T05:10:49.055712Z 1/256030611:52429 2024-04-24T04:53:49Z        641         14        632         52         21         34          0          0          0          0          0          0          0          0          0        148          3         27        132          8         11         15         131
2024-04-24T05:10:49.055712Z 1/256030611:52429 2024-04-24T04:54:49Z       1391         21       1014         30         58         84          0          1          0          0          0         27          0          0          0        157          3         18        128          9         17         25         131
2024-04-24T05:10:49.055712Z 1/256030611:52429 2024-04-24T04:55:49Z        853        173        937         38         53         52          0          0          0          1          0          0          0         64          0        171          4         14        132          9         22         21         131
2024-04-24T05:10:49.055712Z 1/256030611:52429 2024-04-24T04:56:49Z        814        212       1154         78         39         39          0          1          0          0          0         25          0          0          0        131          3         14        152         10         20         16         131
2024-04-24T05:10:49.055712Z 1/256030611:52429 2024-04-24T04:57:49Z       1443          6       1071         38         45         65          0          1          0          0          1         31          0          0         37        150          2         24        153          7         20         30         131
2024-04-24T05:10:49.055712Z 1/256030611:52429 2024-04-24T04:58:49Z       1354         27        955         79         37         45          0          0          0          0          0          0          0          0          0        156          3         22        156         16         20         22         131
2024-04-24T05:10:49.055712Z 1/256030611:52429 2024-04-24T04:59:49Z       1223        146        663        162         22         39          2          0          0          0          0          0          0          0          0        154          4         15        136         11         17         20         131
2024-04-24T05:10:49.055712Z 1/256030611:52429 2024-04-24T05:00:49Z       1631         45        796        193         30         58          0          0          0          0          0          0          0          0          0        157          4         21        158         13         19         23         131
2024-04-24T05:10:49.055712Z 1/256030611:52429 2024-04-24T05:01:49Z       1313        231       1022         15         55         62          1          0          1          0          0          0         25          0          0        173          4         15        140          6         14         23         131
2024-04-24T05:10:49.055712Z 1/256030611:52429 2024-04-24T05:02:49Z        957         27       1121         32         30         25          0          1          0          0          1         27          0          0        133        156          3         26        150          8         18         22         131
2024-04-24T05:10:49.055712Z 1/256030611:52429 2024-04-24T05:03:49Z        871          0       1161        301         34         31          0          1          0          0          0         31          0          0          0        140          0         16        151         13         20         18         131
2024-04-24T05:10:49.055712Z 1/256030611:52429 2024-04-24T05:04:49Z        799         20        548         52         38         23          0          0          0          1          0          0          0         29          0        140          4         10        123          9         14         17         131
2024-04-24T05:10:49.055712Z 1/256030611:52429 2024-04-24T05:05:49Z       1003         31       1434         58         37         34          0          0          0          2          0          0          0         49          0        146          5         17        155          7         19         15         131
2024-04-24T05:10:49.055712Z 1/256030611:52429 2024-04-24T05:06:49Z        887         12       1035         22         41         43         29          0          0          2          1          0          0         94        106        160          5         19        182          8         22         19         131
2024-04-24T06:10:49.058344Z 1/256034211:52429 2024-04-24T05:07:49Z        717         25       1207        121         34         63          0          0          1          0          0          0         35          0          0        144          6         23        150         17         16         20         142
2024-04-24T06:10:49.058344Z 1/256034211:52429 2024-04-24T05:08:49Z        731         49       1234        299         33         74          0          0          0          2          0          0          0         63          0        130          6         18        156          8         13         17         142
2024-04-24T06:10:49.058344Z 1/256034211:52429 2024-04-24T05:09:49Z        690         69       1113        285         35         72         14          0          0          0          0          0          0          0          0        125          7         26        170          8         15         23         142
2024-04-24T06:10:49.058344Z 1/256034211:52429 2024-04-24T05:10:49Z        701         46        578         35         27         50          0          0          0          0          0          0          0          0          0        127          5         18        132         11         16         27         142
2024-04-24T06:10:49.058344Z 1/256034211:52429 2024-04-24T05:11:49Z       1207         80        910         91         57         54          0          0          0          0          0          0          0          0          0        153          3         19        149         13         13         24         142
2024-04-24T06:10:49.058344Z 1/256034211:52429 2024-04-24T05:12:49Z        866         43        818        209         47         44          0          0          0          0          0          0          0          0          0        144          6         16        152         11         16         19         142
2024-04-24T06:10:49.058344Z 1/256034211:52429 2024-04-24T05:13:49Z       1243         15        844        358         62         40          0          0          0          1          0          0          0         26          0        162          4         19        150         12         23         18         142
2024-04-24T06:10:49.058344Z 1/256034211:52429 2024-04-24T05:14:49Z        862          6        681         57         57         24          0          0          0          0          0          0          0          0          0        144          1         26        162         14         25         17         142
2024-04-24T06:10:49.058344Z 1/256034211:52429 2024-04-24T05:15:49Z       1145          9       1035         48         35         42          0          0          0          0          0          0          0          0          0        155          1         18        148          8         16         20         142
2024-04-24T06:10:49.058344Z 1/256034211:52429 2024-04-24T05:16:49Z        906          8        918         63         77         89          0          0          0          0          0          0          0          0          0        172          2         13        141         10         34         24         142
2024-04-24T06:10:49.058344Z 1/256034211:52429 2024-04-24T05:17:49Z        900         35        717         52         49         30          3          1          0          0          0         36          0          0          0        133          6         19        133         12         20         17         142
2024-04-24T06:10:49.058344Z 1/256034211:52429 2024-04-24T05:18:49Z        885         27        758        211         29         60          0          0          1          0          0          0        163          0          0        144          5         26        162         12         20         22         142
2024-04-24T06:10:49.058344Z 1/256034211:52429 2024-04-24T05:19:49Z        987         56        896         44         25         36          0          0          0          2          0          0          0         88          0        163          4         17        155          9         15         21         142
2024-04-24T06:10:49.058344Z 1/256034211:52429 2024-04-24T05:20:49Z       1176         33        819         17         58         41          0          0          0          0          0          0          0          0          0        153          3         17        151          5         20         22         142
2024-04-24T06:10:49.058344Z 1/256034211:52429 2024-04-24T05:21:49Z        689         23        975        119         27         30          1          0          0          0          0          0          0          0          0        151          4         31        151         21         16         15         142
2024-04-24T06:10:49.058344Z 1/256034211:52429 2024-04-24T05:22:49Z       1107          3        710        137         37         20          0          0          0          1          0          0          0         30          0        148          2         24        158          6         13         15         142
2024-04-24T06:10:49.058344Z 1/256034211:52429 2024-04-24T05:23:49Z        995         13        935         46         38         33          0          1          0          0          0         29          0          0          0        150          3         19        152         10         15         11         142
2024-04-24T06:10:49.058344Z 1/256034211:52429 2024-04-24T05:24:49Z       1006         19        669         53         41         27          0          1          0          1          0         39          0         40          0        150          3         22        136          6         18         16         142
2024-04-24T06:10:49.058344Z 1/256034211:52429 2024-04-24T05:25:49Z        756         22        800         25         42         50          0          0          0          0          0          0          0          0          0        124          4         16        144          7         21         18         142
2024-04-24T06:10:49.058344Z 1/256034211:52429 2024-04-24T05:26:49Z        995         10        822         67         43         36          0          0          0          0          0          0          0          0          0        147          3         16        149         11         21         16         142
2024-04-24T06:10:49.058344Z 1/256034211:52429 2024-04-24T05:27:49Z        912         19        521        145         44         24        243          0          0          1          2          0          0         30        438        134          4         18        130          8         12         12         142
2024-04-24T06:10:49.058344Z 1/256034211:52429 2024-04-24T05:28:49Z       1444         26       1007        137         23         62          0          1          0          0          0         29          0          0          0        144          3         16        157         11         15         17         142
2024-04-24T06:10:49.058344Z 1/256034211:52429 2024-04-24T05:29:49Z        745          0        817         86         62         57          0          1          0          0          1         49          0          0         49        152          0         21        155          8         24         25         142
2024-04-24T06:10:49.058344Z 1/256034211:52429 2024-04-24T05:30:49Z        764          9        717          2         48         54          0          1          0          0          0         37          0          0          0        133          2         23        144          1         16         19         142
2024-04-24T06:10:49.058344Z 1/256034211:52429 2024-04-24T05:31:49Z       1137         81        856          7         50         80          0          1          0          0          1         50          0          0        183        158          4         17        141          3         22         35         142
2024-04-24T06:10:49.058344Z 1/256034211:52429 2024-04-24T05:32:49Z       1114         34        832        410         41         71          0          0          0          0          0          0          0          0          0        145          4         24        155         11         16         30         142
2024-04-24T06:10:49.058344Z 1/256034211:52429 2024-04-24T05:33:49Z       1171         30       1245         34         39         26          0          1          0          0          0         51          0          0          0        136          4         26        141          5         15         12         142
2024-04-24T06:10:49.058344Z 1/256034211:52429 2024-04-24T05:34:49Z        803         48        976         61         50         31          0          0          0          0          1          0          0          0         31        144          7         19        150          9         22         11         142
2024-04-24T06:10:49.058344Z 1/256034211:52429 2024-04-24T05:35:49Z       1036          7       1085         69         35         71          0          0          0          0          0          0          0          0          0        156          1         13        158         10         18         21         142
2024-04-24T06:10:49.058344Z 1/256034211:52429 2024-04-24T05:36:49Z        845         20        839        105         34         59          0          1          0          0          0         27          0          0          0        146          3         17        119          9         19         26         142
2024-04-24T06:10:49.058344Z 1/256034211:52429 2024-04-24T05:37:49Z        785         51       1054        217         29         66          3          0          0          0          0          0          0          0          0        129          6         11        161         10         13         24         142
2024-04-24T06:10:49.058344Z 1/256034211:52429 2024-04-24T05:38:49Z       1327        138       1063        258         74         30          2          0          0          0          0          0          0          0          0        108          3         26        157          7         18         14         142
2024-04-24T06:10:49.058344Z 1/256034211:52429 2024-04-24T05:39:49Z        712         64       1080         44         26         34          0          0          0          0          0          0          0          0          0        143          6         20        130          8         16         18         142
2024-04-24T06:10:49.058344Z 1/256034211:52429 2024-04-24T05:40:49Z        910         55        762        162         20         76          0          0          0          0          0          0          0          0          0        137          4         23        130         16         11         26         142
2024-04-24T06:10:49.058344Z 1/256034211:52429 2024-04-24T05:41:49Z        834         73        873         31         60         37          0          0          0          1          0          0          0         29          0        135          7         21        152          6         27         21         142
2024-04-24T06:10:49.058344Z 1/256034211:52429 2024-04-24T05:42:49Z        672         43        948        638         22         29          0          1          0          1          0         52          0        129          0        120          4         24        139         18         12         16         142
2024-04-24T06:10:49.058344Z 1/256034211:52429 2024-04-24T05:43:49Z       1181         38        884         50         59         33          0          0          0          0          0          0          0          0          0        160          4         27        144          9         24         17         142
2024-04-24T06:10:49.058344Z 1/256034211:52429 2024-04-24T05:44:49Z       1242         45       1037         49         17         21          0          0          0          0          0          0          0          0          0        150          3         24        140         11          9         14         142
2024-04-24T06:10:49.058344Z 1/256034211:52429 2024-04-24T05:45:49Z        538         17        856         55         37         18          0          1          0          1          0         27          0         49          0        142          5         21        142          7         23         14         142
2024-04-24T06:10:49.058344Z 1/256034211:52429 2024-04-24T05:46:49Z       1044         36       1125        312         56         35          1          1          0          0          0         48          0          0          0        139          4         18        152         11         21         16         142
2024-04-24T06:10:49.058344Z 1/256034211:52429 2024-04-24T05:47:49Z        736         52        620         42         30         41          0          1          0          0          0         23          0          0          0        131          5         23        129          4         18         20         142
2024-04-24T06:10:49.058344Z 1/256034211:52429 2024-04-24T05:48:49Z        881         18        988        230         54         37          0          2          0          2          1        130          0        119        108        127          2         21        157         15         17         19         142
2024-04-24T06:10:49.058344Z 1/256034211:52429 2024-04-24T05:49:49Z        706          5       1093         62         75         70          0          0          0          0          0          0          0          0          0        128          3         26        147         10         24         28         142
2024-04-24T06:10:49.058344Z 1/256034211:52429 2024-04-24T05:50:49Z        848          1        607         25         64         35          0          0          0          0          0          0          0          0          0        144          1         19        121          5         23         20         142
2024-04-24T06:10:49.058344Z 1/256034211:52429 2024-04-24T05:51:49Z        996         33        799         38         43         28          0          1          0          0          0         31          0          0          0        163          3         16        134          3         16         15         142
2024-04-24T06:10:49.058344Z 1/256034211:52429 2024-04-24T05:52:49Z       1048        215        952         35         40         47          0          1          0          1          0         38          0         29          0        156          1         17        159          7         26         24         142
2024-04-24T06:10:49.058344Z 1/256034211:52429 2024-04-24T05:53:49Z       1144          2        854        106         40         29          0          0          0          0          0          0          0          0          0        157          1         23        145         10         14         21         142
2024-04-24T06:10:49.058344Z 1/256034211:52429 2024-04-24T05:54:49Z        607          5       1016         56         48         59          0          0          0          1          0          0          0         30          0        146          2         15        151         11         24         16         142
2024-04-24T06:10:49.058344Z 1/256034211:52429 2024-04-24T05:55:49Z        571         24        858         84         17         52          0          0          1          0          0          0         45          0          0        150          5         20        152         16         10         23         142
2024-04-24T06:10:49.058344Z 1/256034211:52429 2024-04-24T05:56:49Z        997        104        837        124         48         59          9          1          0          1          0         23          0         28          0        142          3         15        155         12         22         27         142
2024-04-24T06:10:49.058344Z 1/256034211:52429 2024-04-24T05:57:49Z        720         33        796        252         34         75          0          1          0          0          0         32          0          0          0        137          6         22        144         13         14         21         142
2024-04-24T06:10:49.058344Z 1/256034211:52429 2024-04-24T05:58:49Z       1297         43       1290         20         51         40        116          1          0          0          1         25          0          0        116        121          6         20        153          4         13         17         142
2024-04-24T06:10:49.058344Z 1/256034211:52429 2024-04-24T05:59:49Z        835         60       1354         70         35         49          0          0          0          0          0          0          0          0          0        144          9         16        148         10         18         16         142
2024-04-24T06:10:49.058344Z 1/256034211:52429 2024-04-24T06:00:49Z       1358         48        940         48         51         62          0          0          0          1          0          0          0          0          0        143          4         21        141          9         20         13         142
2024-04-24T06:10:49.058344Z 1/256034211:52429 2024-04-24T06:01:49Z       1284         33       1210         25         29         34          0          0          0          1          0          0          0        248          0        133          3         23        142          6         16         23         142
2024-04-24T06:10:49.058344Z 1/256034211:52429 2024-04-24T06:02:49Z        824         22        866         72         45         47          0          1          0          1          0         57          0         43          0        167          4         18        138         12         15         20         142
2024-04-24T06:10:49.058344Z 1/256034211:52429 2024-04-24T06:03:49Z        802         36       1251         36         53         32          0          0          0          0          0          0          0          0          0        133          3         24        132         10         19         19         142
2024-04-24T06:10:49.058344Z 1/256034211:52429 2024-04-24T06:04:49Z        990        166        612         93         46         39          0          0          0          0          0          0          0          0          0        158          3         22        137          8         14         14         142
2024-04-24T06:10:49.058344Z 1/256034211:52429 2024-04-24T06:05:49Z       1184         30       1139         64         32         61          0          1          0          0          0        114          0          0          0        119          4         14        152         13         12         18         142
2024-04-24T06:10:49.058344Z 1/256034211:52429 2024-04-24T06:06:49Z          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0         142
2024-04-24T07:10:49.060976Z 1/256037811:52429 2024-04-24T06:07:49Z        732         49       1185        113         37         58          0          1          0          1          0         22          0         29          0        151          9         19        178         12         26         19         130
2024-04-24T07:10:49.060976Z 1/256037811:52429 2024-04-24T06:08:49Z        911         10       1422        310         21         50          0          0          0          0          0          0          0          0          0        144          1         22        155         11         13         26         130
2024-04-24T07:10:49.060976Z 1/256037811:52429 2024-04-24T06:09:49Z        978         18        667         49         61         36          0          0          0          1          0          0          0         34          0        135          3         24        144         10         18         18         130
2024-04-24T07:10:49.060976Z 1/256037811:52429 2024-04-24T06:10:49Z       1092        284        787         41         24         61          0          1          0          1          0        100          0         42          0        148          5         16        140          9         16         24         130
2024-04-24T07:10:49.060976Z 1/256037811:52429 2024-04-24T06:11:49Z       1057        293        914         26         51         25          0          2          0          1          0         89          0         83          0        138          5         19        139          6         21         14         130
2024-04-24T07:10:49.060976Z 1/256037811:52429 2024-04-24T06:12:49Z        868         10        689         49         36         49          0          1          0          0          0         37          0          0          0        147          1         14        143          9         14         24         130
2024-04-24T07:10:49.060976Z 1/256037811:52429 2024-04-24T06:13:49Z       1067         43        906         22         54         58          0          1          0          0          0         63          0          0          0        136          2         10        161          6         21         23         130
2024-04-24T07:10:49.060976Z 1/256037811:52429 2024-04-24T06:14:49Z        957         83        834         44         12         58          2          0          0          0          0          0          0          0          0        131          8         18        159         12          8         21         130
2024-04-24T07:10:49.060976Z 1/256037811:52429 2024-04-24T06:15:49Z       1234          8        638         87         29         55          0          0          0          1          0          0          0         33          0        144          3         18        126          5         17         17         130
2024-04-24T07:10:49.060976Z 1/256037811:52429 2024-04-24T06:16:49Z       1590          8        911        210         47         57          0          0          0          1          0          0          0         45          0        149          1         22        131          8         22         16         130
2024-04-24T07:10:49.060976Z 1/256037811:52429 2024-04-24T06:17:49Z       1227         18        834         49         47         58          0          0          0          0          0          0          0          0          0        151          3         15        147         11         20         15         130
2024-04-24T07:10:49.060976Z 1/256037811:52429 2024-04-24T06:18:49Z       1347         36        927        239         54         58          2          0          0          1          0          0          0         61          0        153          3         16        131         15         16         21         130
2024-04-24T07:10:49.060976Z 1/256037811:52429 2024-04-24T06:19:49Z       1048         47       1531         36         55         70          6          0          0          0          0          0          0          0          0        164          8         17        153          9         20         18         130
2024-04-24T07:10:49.060976Z 1/256037811:52429 2024-04-24T06:20:49Z        663        294       1553         42         43         37          0          0          0          0          0          0          0          0          0        133          7         21        170         12         16         18         130
2024-04-24T07:10:49.060976Z 1/256037811:52429 2024-04-24T06:21:49Z        900         57        872         82         22         46          1          0          0          1          0          0          0         42          0        139          6         15        159         13         14         18         130
2024-04-24T07:10:49.060976Z 1/256037811:52429 2024-04-24T06:22:49Z       1121          3        696         32         23         31          0          0          0          0          0          0          0          0          0        134          1         22        143          7         11         18         130
2024-04-24T07:10:49.060976Z 1/256037811:52429 2024-04-24T06:23:49Z       1462        157        501         52         57         39         10          1          0          1          0         32          0         71          0        142          5         21        126         10         25         17         130
2024-04-24T07:10:49.060976Z 1/256037811:52429 2024-04-24T06:24:49Z        985        116       1564        209         33         52          0          0          0          0          0          0          0          0          0        140          6         23        140         11         18         17         130
2024-04-24T07:10:49.060976Z 1/256037811:52429 2024-04-24T06:25:49Z       1548        338       1263         27         24         25          0          0          0          1          0          0          0         46          0        137          8         17        154          8         14         19         130
2024-04-24T07:10:49.060976Z 1/256037811:52429 2024-04-24T06:26:49Z        951         35        971         46         40         73          0          1          0          1          1         34          0         26         58        147          5         18        161         15         19         22         130
2024-04-24T07:10:49.060976Z 1/256037811:52429 2024-04-24T06:27:49Z        879         50       1070        130         49         52         49          0          0          0          1          0          0          0         49        139          6         24        157         14         25         19         130
2024-04-24T07:10:49.060976Z 1/256037811:52429 2024-04-24T06:28:49Z       1157         18       1176         94         55         49          6          0          0          0          0          0          0          0          0        134          6         14        144          7         20         21         130
2024-04-24T07:10:49.060976Z 1/256037811:52429 2024-04-24T06:29:49Z        786         11       1020         49         59         23          0          0          1          0          0          0        126          0          0        128          2         17        146         10         15         13         130
2024-04-24T07:10:49.060976Z 1/256037811:52429 2024-04-24T06:30:49Z       1115         39        673         47         19         29          0          2          0          2          0         68          0        137          0        155          7         14        137         10         12         17         130
2024-04-24T07:10:49.060976Z 1/256037811:52429 2024-04-24T06:31:49Z        857         14        822         76         32         27          0          0          0          0          0          0          0          0          0        138          3         16        149          9         19         18         130
2024-04-24T07:10:49.060976Z 1/256037811:52429 2024-04-24T06:32:49Z        719         32       1125        208         21         38          2          0          0          0          0          0          0          0          0        141          4         18        142         14         12         22         130
2024-04-24T07:10:49.060976Z 1/256037811:52429 2024-04-24T06:33:49Z       1000         23       1034        231         76         71          0          0          0          1          0          0          0         56          0        120          2         24        155         12         19         25         130
2024-04-24T07:10:49.060976Z 1/256037811:52429 2024-04-24T06:34:49Z       1314         95        827         80         56         27          0          0          0          0          0          0          0          0          0        146          4         27        164          8         23         19         130
2024-04-24T07:10:49.060976Z 1/256037811:52429 2024-04-24T06:35:49Z        685         11        964         28         39         35          0          0          0          1          0          0          0        239          0        129          3         22        169          4         21         17         130
2024-04-24T07:10:49.060976Z 1/256037811:52429 2024-04-24T06:36:49Z        629         25        973        100         66         52          0          0          2          1          1          0        173         34        183        134          5         13        144         15         20         20         130
